bit	bit	N;NOM;SG

bugdaý	bugdaýdan	N;ABL;SG
bugdaý	bugdaýyò	N;GEN;SG
bugdaý	bugdaýy	N;ACC;SG
bugdaý	bugdaýda	N;LOC;SG
bugdaý	bugdaýa	N;DAT;SG
bugdaý	bugdaý	N;NOM;SG

buz	buzlar	N;NOM;PL
buz	buzlaryò	N;GEN;PL
buz	buzlarda	N;LOC;PL
buz	buzdan	N;ABL;SG
buz	buzyò	N;GEN;SG
buz	buzu	N;ACC;SG
buz	buzlardan	N;ABL;PL
buz	buzlary	N;ACC;PL
buz	buzda	N;LOC;SG
buz	buzlara	N;DAT;PL
buz	buza	N;DAT;SG
buz	buz	N;NOM;SG

böwürslen	böwürslenler	N;NOM;PL
böwürslen	böwürslenleriò	N;GEN;PL
böwürslen	böwürslenlerde	N;LOC;PL
böwürslen	böwürslenden	N;ABL;SG
böwürslen	böwürsleniò	N;GEN;SG
böwürslen	böwürsleni	N;ACC;SG
böwürslen	böwürslenlerden	N;ABL;PL
böwürslen	böwürslenleri	N;ACC;PL
böwürslen	böwürslende	N;LOC;SG
böwürslen	böwürslenlere	N;DAT;PL
böwürslen	böwürslene	N;DAT;SG
böwürslen	böwürslen	N;NOM;SG

dag	daglar	N;NOM;PL
dag	daglaryò	N;GEN;PL
dag	daglarda	N;LOC;PL
dag	dagdan	N;ABL;SG
dag	dagyò	N;GEN;SG
dag	dagy	N;ACC;SG
dag	daglardan	N;ABL;PL
dag	daglary	N;ACC;PL
dag	dagda	N;LOC;SG
dag	daglara	N;DAT;PL
dag	daga	N;DAT;SG
dag	dag	N;NOM;SG

diº	diºler	N;NOM;PL
diº	diºleriò	N;GEN;PL
diº	diºlerde	N;LOC;PL
diº	diºden	N;ABL;SG
diº	diºiò	N;GEN;SG
diº	diºi	N;ACC;SG
diº	diºlerden	N;ABL;PL
diº	diºleri	N;ACC;PL
diº	diºde	N;LOC;SG
diº	diºlere	N;DAT;PL
diº	diºe	N;DAT;SG
diº	diº	N;NOM;SG

duºman	duºmanlar	N;NOM;PL
duºman	duºmanlaryò	N;GEN;PL
duºman	duºmanlarda	N;LOC;PL
duºman	duºmandan	N;ABL;SG
duºman	duºmanyò	N;GEN;SG
duºman	duºmany	N;ACC;SG
duºman	duºmanlardan	N;ABL;PL
duºman	duºmanlary	N;ACC;PL
duºman	duºmanda	N;LOC;SG
duºman	duºmanlara	N;DAT;PL
duºman	duºmana	N;DAT;SG
duºman	duºman	N;NOM;SG

eºek	eºekler	N;NOM;PL
eºek	eºekleriò	N;GEN;PL
eºek	eºeklerde	N;LOC;PL
eºek	eºekden	N;ABL;SG
eºek	eºegiò	N;GEN;SG
eºek	eºegi	N;ACC;SG
eºek	eºeklerden	N;ABL;PL
eºek	eºekleri	N;ACC;PL
eºek	eºekde	N;LOC;SG
eºek	eºeklere	N;DAT;PL
eºek	eºege	N;DAT;SG
eºek	eºek	N;NOM;SG



